timestamp,source,confidence,duration,type
2026-03-29 22:16:03,CAMERA,24.84,0.0,DETECTED
2026-03-29 22:16:03,CAMERA,23.24,0.0,DETECTED
2026-03-29 22:16:03,CAMERA,22.99,0.0,DETECTED
2026-03-29 22:16:04,CAMERA,23.79,0.0,DETECTED
2026-03-29 22:16:04,CAMERA,23.35,0.0,DETECTED
2026-03-29 22:16:04,CAMERA,23.17,0.0,DETECTED
2026-03-29 22:16:04,CAMERA,24.15,0.0,DETECTED
2026-03-29 22:16:04,CAMERA,26.73,0.0,DETECTED
2026-03-29 22:16:04,CAMERA,24.94,0.0,DETECTED
2026-03-29 22:16:04,CAMERA,25.55,0.0,DETECTED
2026-03-29 22:16:04,CAMERA,25.58,0.0,DETECTED
2026-03-29 22:16:05,CAMERA,31.01,0.0,DETECTED
2026-03-29 22:16:05,CAMERA,29.08,0.0,DETECTED
2026-03-29 22:16:05,CAMERA,16.17,0.0,DETECTED
2026-03-29 22:16:05,CAMERA,24.63,0.0,DETECTED
2026-03-29 22:16:05,CAMERA,19.87,0.0,DETECTED
2026-03-29 22:16:51,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:17:40,CAMERA,31.55,0.0,DETECTED
2026-03-29 22:17:45,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:17:47,CAMERA,41.32,0.0,DETECTED
2026-03-29 22:17:47,CAMERA,41.10,0.0,DETECTED
2026-03-29 22:17:47,CAMERA,41.56,0.0,DETECTED
2026-03-29 22:17:47,CAMERA,42.30,0.0,DETECTED
2026-03-29 22:17:47,CAMERA,43.75,0.0,DETECTED
2026-03-29 22:17:47,CAMERA,46.66,0.0,DETECTED
2026-03-29 22:17:47,CAMERA,48.90,0.0,DETECTED
2026-03-29 22:17:48,CAMERA,48.38,0.0,DETECTED
2026-03-29 22:17:48,CAMERA,46.23,0.0,DETECTED
2026-03-29 22:17:48,CAMERA,50.24,0.0,DETECTED
2026-03-29 22:17:48,CAMERA,47.55,0.0,DETECTED
2026-03-29 22:17:48,CAMERA,46.71,0.0,DETECTED
2026-03-29 22:17:48,CAMERA,42.57,0.0,DETECTED
2026-03-29 22:17:48,CAMERA,48.63,0.0,DETECTED
